xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdmxyzinterpolation,xyzdcxyzsurvname,xyzdmxyzcomparability,xyzdmxyzcomparable_spell,xyzdpxyzsi_pov_gini,xyzdpxyzsi_pov_theil,xyzdcxyzpppyear
COG,2011,CONS,N,FALSE,ECOM,0,2005-2011,.4893867,.4776274,2017
COL,1980,INC,U,FALSE,ENH,0,1980,.5912673,,2017
COL,1988,INC,U,FALSE,ENH,1,1988-2000,.5310625,,2017
COL,1989,INC,U,FALSE,ENH,1,1988-2000,.5359247,,2017
COL,1991,INC,U,FALSE,ENH,1,1988-2000,.5131891,,2017
COL,1992,INC,N,FALSE,ENH,1,1988-2000,.5145367,.5119716,2017
COL,1996,INC,N,FALSE,ENH,1,1988-2000,.5693691,.7237945,2017
COL,1999,INC,N,FALSE,ENH,1,1988-2000,.587396,.7493424,2017
COL,2000,INC,N,FALSE,ENH,1,1988-2000,.5868289,.7539861,2017
COL,2001,INC,N,FALSE,ECH,2,2001,.5748304,.6975741,2017
COL,2002,INC,N,FALSE,ECH,3,2002-2005,.560189,.6746038,2017
COL,2003,INC,N,FALSE,ECH,3,2002-2005,.5358648,.5766384,2017
COL,2004,INC,N,FALSE,ECH,3,2002-2005,.5498105,.6270941,2017
COL,2005,INC,N,FALSE,ECH,3,2002-2005,.5391334,.5945129,2017
COL,2008,INC,N,FALSE,GEIH,4,2008-2020,.5532324,.6183753,2017
COL,2009,INC,N,FALSE,GEIH,4,2008-2020,.5429642,.5963794,2017
COL,2010,INC,N,FALSE,GEIH,4,2008-2020,.5462548,.6097141,2017
COL,2011,INC,N,FALSE,GEIH,4,2008-2020,.5349029,.5802745,2017
COL,2012,INC,N,FALSE,GEIH,4,2008-2020,.5264548,.5528674,2017
COL,2013,INC,N,FALSE,GEIH,4,2008-2020,.5263264,.5566104,2017
COL,2014,INC,N,FALSE,GEIH,4,2008-2020,.5255101,.5566497,2017
COL,2015,INC,N,FALSE,GEIH,4,2008-2020,.5099042,.5178317,2017
COL,2016,INC,N,FALSE,GEIH,4,2008-2020,.5057068,.5120036,2017
COL,2017,INC,N,FALSE,GEIH,4,2008-2020,.4971549,.4890462,2017
COL,2018,INC,N,FALSE,GEIH,4,2008-2020,.504187,.5085079,2017
COL,2019,INC,N,FALSE,GEIH,4,2008-2020,.5133497,.5226732,2017
COL,2020,INC,N,FALSE,GEIH,4,2008-2020,.5353081,.5843064,2017
COL,2021,INC,N,FALSE,GEIH,5,2021-2022,.5512867,.608325,2017
COL,2022,INC,N,FALSE,GEIH,5,2021-2022,.5483124,.6022847,2017
COM,2004,CONS,N,FALSE,EIM,0,2004,.5592516,.7706124,2017
COM,2014,CONS,N,FALSE,EESIC,1,2014,.453346,.3639973,2017
CPV,2001,CONS,N,FALSE,IDRF,0,2001,.524963,.5877208,2017
CPV,2007,CONS,N,FALSE,QUIBB,1,2007,.4718739,.4474974,2017
CPV,2015,CONS,N,FALSE,IDRF,2,2015,.4238109,.3204005,2017
CRI,1981,INC,N,FALSE,ENH,0,1981-1986,.4749476,,2017
CRI,1986,INC,N,FALSE,ENH,0,1981-1986,.3442405,,2017
CRI,1989,INC,N,FALSE,EHPM,1,1989-2000,.4557076,.383113,2017
CRI,1990,INC,N,FALSE,EHPM,1,1989-2000,.4530154,.3731627,2017
CRI,1991,INC,N,FALSE,EHPM,1,1989-2000,.4664785,.4116999,2017
CRI,1992,INC,N,FALSE,EHPM,1,1989-2000,.457124,.3888379,2017
CRI,1993,INC,N,FALSE,EHPM,1,1989-2000,.4600316,.3893202,2017
CRI,1994,INC,N,FALSE,EHPM,1,1989-2000,.4675241,.4116944,2017
CRI,1995,INC,N,FALSE,EHPM,1,1989-2000,.4571269,.3832638,2017
CRI,1996,INC,N,FALSE,EHPM,1,1989-2000,.4654174,.3904152,2017
CRI,1997,INC,N,FALSE,EHPM,1,1989-2000,.4561712,.3804071,2017
CRI,1998,INC,N,FALSE,EHPM,1,1989-2000,.4566722,.3768639,2017
CRI,1999,INC,N,FALSE,EHPM,1,1989-2000,.4766533,.4142666,2017
CRI,2000,INC,N,FALSE,EHPM,1,1989-2000,.4744947,.4133183,2017
CRI,2001,INC,N,FALSE,EHPM,2,2001-2009,.5151507,.506417,2017
CRI,2002,INC,N,FALSE,EHPM,2,2001-2009,.5182363,.5248882,2017
CRI,2003,INC,N,FALSE,EHPM,2,2001-2009,.493087,.451396,2017
CRI,2004,INC,N,FALSE,EHPM,2,2001-2009,.4842394,.4327128,2017
CRI,2005,INC,N,FALSE,EHPM,2,2001-2009,.475137,.4153263,2017
CRI,2006,INC,N,FALSE,EHPM,2,2001-2009,.4928527,.4609453,2017
CRI,2007,INC,N,FALSE,EHPM,2,2001-2009,.493143,.4832686,2017
CRI,2008,INC,N,FALSE,EHPM,2,2001-2009,.4864548,.454804,2017
CRI,2009,INC,N,FALSE,EHPM,2,2001-2009,.5056012,.4866026,2017
CRI,2010,INC,N,FALSE,ENAHO,3,2010-2022,.4804597,.4354291,2017
CRI,2011,INC,N,FALSE,ENAHO,3,2010-2022,.4876217,.4532095,2017
CRI,2012,INC,N,FALSE,ENAHO,3,2010-2022,.4841903,.4413803,2017
CRI,2013,INC,N,FALSE,ENAHO,3,2010-2022,.4915247,.4467755,2017
CRI,2014,INC,N,FALSE,ENAHO,3,2010-2022,.486342,.4327456,2017
CRI,2015,INC,N,FALSE,ENAHO,3,2010-2022,.4837614,.4275517,2017
CRI,2016,INC,N,FALSE,ENAHO,3,2010-2022,.4870607,.438593,2017
CRI,2017,INC,N,FALSE,ENAHO,3,2010-2022,.4834654,.434273,2017
CRI,2018,INC,N,FALSE,ENAHO,3,2010-2022,.479724,.4262343,2017
CRI,2019,INC,N,FALSE,ENAHO,3,2010-2022,.4819117,.4305567,2017
CRI,2020,INC,N,FALSE,ENAHO,3,2010-2022,.4924896,.438556,2017
CRI,2021,INC,N,FALSE,ENAHO,3,2010-2022,.4867917,.44883,2017
CRI,2022,INC,N,FALSE,ENAHO,3,2010-2022,.4715254,.4085709,2017
CYP,2004,INC,N,FALSE,EU-SILC,0,2004-2021,.300894,.1729198,2017
CYP,2005,INC,N,FALSE,EU-SILC,0,2004-2021,.3025946,.1799045,2017
CYP,2006,INC,N,FALSE,EU-SILC,0,2004-2021,.3112596,.203774,2017
CYP,2007,INC,N,FALSE,EU-SILC,0,2004-2021,.3111327,.1935186,2017
CYP,2008,INC,N,FALSE,EU-SILC,0,2004-2021,.3170866,.2034955,2017
CYP,2009,INC,N,FALSE,EU-SILC,0,2004-2021,.3210885,.2076165,2017
CYP,2010,INC,N,FALSE,EU-SILC,0,2004-2021,.3145793,.1938551,2017
CYP,2011,INC,N,FALSE,EU-SILC,0,2004-2021,.3262552,.2126565,2017
CYP,2012,INC,N,FALSE,EU-SILC,0,2004-2021,.3431243,.2440047,2017
CYP,2013,INC,N,FALSE,EU-SILC,0,2004-2021,.3704199,.2962483,2017
CYP,2014,INC,N,FALSE,EU-SILC,0,2004-2021,.3556565,.2571423,2017
CYP,2015,INC,N,FALSE,EU-SILC,0,2004-2021,.3396638,.226439,2017
CYP,2016,INC,N,FALSE,EU-SILC,0,2004-2021,.328918,.2093602,2017
CYP,2017,INC,N,FALSE,EU-SILC,0,2004-2021,.3141623,.1852784,2017
CYP,2018,INC,N,FALSE,EU-SILC,0,2004-2021,.3273986,.2189255,2017
CYP,2019,INC,N,FALSE,EU-SILC,0,2004-2021,.3122423,.1833531,2017
CYP,2020,INC,N,FALSE,EU-SILC,0,2004-2021,.3172794,.1982776,2017
CYP,2021,INC,N,FALSE,EU-SILC,0,2004-2021,.3125177,.1874682,2017
CZE,1992,INC,N,FALSE,MC-LIS,0,1992-2002,.2070328,.0822235,2017
CZE,1993,INC,N,FALSE,CM,0,1992-2002,.2660479,,2017
CZE,1996,INC,N,FALSE,MC-LIS,0,1992-2002,.2579901,.1236732,2017
CZE,2002,INC,N,FALSE,MC-LIS,0,1992-2002,.2655509,.1294403,2017
CZE,2004,INC,N,FALSE,EU-SILC,1,2004-2021,.2753318,.1448109,2017
CZE,2005,INC,N,FALSE,EU-SILC,1,2004-2021,.2694604,.1407302,2017
CZE,2006,INC,N,FALSE,EU-SILC,1,2004-2021,.2674416,.1346816,2017
CZE,2007,INC,N,FALSE,EU-SILC,1,2004-2021,.2599869,.1276523,2017
CZE,2008,INC,N,FALSE,EU-SILC,1,2004-2021,.2628027,.1396907,2017
CZE,2009,INC,N,FALSE,EU-SILC,1,2004-2021,.2615668,.1310485,2017
CZE,2010,INC,N,FALSE,EU-SILC,1,2004-2021,.2662351,.130206,2017
CZE,2011,INC,N,FALSE,EU-SILC,1,2004-2021,.2638134,.1281413,2017
CZE,2012,INC,N,FALSE,EU-SILC,1,2004-2021,.2611002,.1232255,2017
CZE,2013,INC,N,FALSE,EU-SILC,1,2004-2021,.264739,.1335508,2017
CZE,2014,INC,N,FALSE,EU-SILC,1,2004-2021,.2592322,.1246848,2017
CZE,2015,INC,N,FALSE,EU-SILC,1,2004-2021,.2586743,.1280028,2017
CZE,2016,INC,N,FALSE,EU-SILC,1,2004-2021,.2540633,.1225665,2017
CZE,2017,INC,N,FALSE,EU-SILC,1,2004-2021,.2485221,.1136728,2017
CZE,2018,INC,N,FALSE,EU-SILC,1,2004-2021,.2499034,.1121865,2017
CZE,2019,INC,N,FALSE,EU-SILC,1,2004-2021,.252622,.1113467,2017
CZE,2020,INC,N,FALSE,EU-SILC,1,2004-2021,.2624513,.1314997,2017
CZE,2021,INC,N,FALSE,EU-SILC,1,2004-2021,.262021,.1238241,2017
DEU,1991,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2949287,.1500195,2017
DEU,1992,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2903181,.1442165,2017
DEU,1993,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2854154,.1390666,2017
DEU,1994,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2915941,.1461464,2017
DEU,1995,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2866597,.142466,2017
DEU,1996,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.280209,.13345,2017
DEU,1997,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2833273,.1359296,2017
DEU,1998,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2814828,.1340285,2017
DEU,1999,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2902921,.1460265,2017
DEU,2000,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2878058,.1436816,2017
DEU,2001,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2994939,.1589935,2017
DEU,2002,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2986499,.1568647,2017
DEU,2003,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.2989323,.1640212,2017
DEU,2004,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3016439,.1661222,2017
DEU,2005,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3158797,.1838716,2017
DEU,2006,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3104196,.1744242,2017
DEU,2007,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3114545,.1823844,2017
DEU,2008,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3090445,.1760668,2017
DEU,2009,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3047943,.1655942,2017
DEU,2010,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3025288,.1613092,2017
DEU,2011,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3066803,.1717796,2017
DEU,2012,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3105579,.1719897,2017
DEU,2013,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3147367,.1834274,2017
DEU,2014,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3087186,.1708959,2017
DEU,2015,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3144307,.1848191,2017
DEU,2016,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3139068,.1804707,2017
DEU,2017,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3185135,.1960146,2017
DEU,2018,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3179069,.1952199,2017
DEU,2019,INC,N,FALSE,GSOEP-LIS,2,1991-2019,.3171943,.1978396,2017
DJI,2002,CONS,N,FALSE,EDAM,0,2002,.3999784,.2992673,2017
DJI,2012,CONS,N,FALSE,EDAM,1,2012,.4513425,.3870425,2017
DJI,2013,CONS,N,FALSE,EDAM,2,2013,.4412707,.366601,2017
DJI,2017,CONS,N,FALSE,EDAM,3,2017,.4158799,.3261277,2017
DNK,1987,INC,N,FALSE,LM-LIS,0,1987-2000,.2623504,.1240928,2017
DNK,1992,INC,N,FALSE,LM-LIS,0,1987-2000,.2469381,.1142392,2017
DNK,1995,INC,N,FALSE,LM-LIS,0,1987-2000,.229559,.0972422,2017
DNK,2000,INC,N,FALSE,LM-LIS,0,1987-2000,.2376632,.1003396,2017
DNK,2003,INC,N,FALSE,EU-SILC,1,2003-2021,.2563167,.131659,2017
DNK,2004,INC,N,FALSE,EU-SILC,1,2003-2021,.249128,.1224649,2017
DNK,2005,INC,N,FALSE,EU-SILC,1,2003-2021,.2518689,.1242448,2017
DNK,2006,INC,N,FALSE,EU-SILC,1,2003-2021,.2591308,.1544695,2017
DNK,2007,INC,N,FALSE,EU-SILC,1,2003-2021,.2618426,.1523985,2017
DNK,2008,INC,N,FALSE,EU-SILC,1,2003-2021,.252465,.1594158,2017
DNK,2009,INC,N,FALSE,EU-SILC,1,2003-2021,.2670156,.1606374,2017
DNK,2010,INC,N,FALSE,EU-SILC,1,2003-2021,.2719856,.1498884,2017
DNK,2011,INC,N,FALSE,EU-SILC,1,2003-2021,.2731175,.1538313,2017
DNK,2012,INC,N,FALSE,EU-SILC,1,2003-2021,.2779075,.199071,2017
DNK,2013,INC,N,FALSE,EU-SILC,1,2003-2021,.2854376,.182396,2017
DNK,2014,INC,N,FALSE,EU-SILC,1,2003-2021,.2835288,.1737501,2017
DNK,2015,INC,N,FALSE,EU-SILC,1,2003-2021,.2817745,.2122964,2017
DNK,2016,INC,N,FALSE,EU-SILC,1,2003-2021,.2818744,.1940573,2017
DNK,2017,INC,N,FALSE,EU-SILC,1,2003-2021,.2874666,.1830895,2017
DNK,2018,INC,N,FALSE,EU-SILC,1,2003-2021,.2816634,.1724238,2017
DNK,2019,INC,N,FALSE,EU-SILC,1,2003-2021,.2772365,.1736619,2017
DNK,2020,INC,N,FALSE,EU-SILC,1,2003-2021,.2750427,.1589897,2017
DNK,2021,INC,N,FALSE,EU-SILC,1,2003-2021,.2832403,.1712834,2017
DOM,1986,INC,N,FALSE,ENGSLF,0,1986,.477808,,2017
DOM,1989,INC,N,FALSE,ENGSLF,1,1989,.5045786,,2017
DOM,1992,INC,N,FALSE,ICS,2,1992,.5135976,,2017
DOM,1996,INC,N,FALSE,ENFT,3,1996-1997,.4743444,.4213716,2017
DOM,1997,INC,N,FALSE,ENFT,3,1996-1997,.4892386,.4876942,2017
DOM,2000,INC,N,FALSE,ENFT,4,2000-2004,.515212,.5351118,2017
DOM,2001,INC,N,FALSE,ENFT,4,2000-2004,.4999923,.4828188,2017
DOM,2002,INC,N,FALSE,ENFT,4,2000-2004,.4967752,.4734394,2017
DOM,2003,INC,N,FALSE,ENFT,4,2000-2004,.5212729,.5542059,2017
DOM,2004,INC,N,FALSE,ENFT,4,2000-2004,.5205621,.5782848,2017
DOM,2005,INC,N,FALSE,ENFT,5,2005-2016,.4996821,.4942487,2017
DOM,2006,INC,N,FALSE,ENFT,5,2005-2016,.519631,.5632294,2017
DOM,2007,INC,N,FALSE,ENFT,5,2005-2016,.4885937,.4669363,2017
DOM,2008,INC,N,FALSE,ENFT,5,2005-2016,.4810917,.4517245,2017
DOM,2009,INC,N,FALSE,ENFT,5,2005-2016,.4887584,.4679329,2017
DOM,2010,INC,N,FALSE,ENFT,5,2005-2016,.473266,.4108451,2017
DOM,2011,INC,N,FALSE,ENFT,5,2005-2016,.4770691,.4383581,2017
DOM,2012,INC,N,FALSE,ENFT,5,2005-2016,.4613375,.3978978,2017
DOM,2013,INC,N,FALSE,ENFT,5,2005-2016,.4765639,.4401708,2017
DOM,2014,INC,N,FALSE,ENFT,5,2005-2016,.4428003,.3459622,2017
DOM,2015,INC,N,FALSE,ENFT,5,2005-2016,.4518164,.3883027,2017
DOM,2016,INC,N,FALSE,ENFT,5,2005-2016,.4572392,.386438,2017
DOM,2017,INC,N,FALSE,ECNFT-Q03,6,2017-2022,.4219562,.3645182,2017
DOM,2018,INC,N,FALSE,ECNFT-Q03,6,2017-2022,.4368666,.435137,2017
DOM,2019,INC,N,FALSE,ECNFT-Q03,6,2017-2022,.4191856,.3397215,2017
DOM,2020,INC,N,FALSE,ECNFT-Q03,6,2017-2022,.3963197,.286619,2017
DOM,2021,INC,N,FALSE,ECNFT-Q03,6,2017-2022,.3852985,.2812842,2017
DOM,2022,INC,N,FALSE,ECNFT-Q03,6,2017-2022,.3697962,.242855,2017
DZA,1988,CONS,N,FALSE,EDCM,0,1988,.4019491,,2017
DZA,1995,CONS,N,FALSE,ENMNV,1,1995,.3533005,,2017
DZA,2011,CONS,N,FALSE,ENCNVM,2,2011,.2761573,,2017
ECU,1987,INC,U,FALSE,EPED,0,1987,.5049196,,2017
ECU,1994,INC,N,FALSE,ECV,1,1994,.5336896,.5913917,2017
ECU,1995,INC,U,FALSE,EPED,2,1995,.5096507,.5260025,2017
ECU,1998,INC,U,FALSE,EPED,3,1998,.4965703,.4515367,2017
ECU,1999,INC,N,FALSE,ECV,4,1999,.5860199,.8092718,2017
ECU,2000,INC,N,FALSE,EPED,5,2000,.5637852,.7078186,2017
ECU,2003,INC,N,FALSE,ENEMDU,6,2003-2006,.5352869,.5716688,2017
ECU,2004,INC,N,FALSE,ENEMDU,6,2003-2006,.5393199,.6107968,2017
ECU,2005,INC,N,FALSE,ENEMDU,6,2003-2006,.5305848,.5552535,2017
ECU,2006,INC,N,FALSE,ENEMDU,6,2003-2006,.522514,.6786584,2017
ECU,2007,INC,N,FALSE,ENEMDU,7,2007-2022,.5336345,.593396,2017
ECU,2008,INC,N,FALSE,ENEMDU,7,2007-2022,.4979347,.4850976,2017
ECU,2009,INC,N,FALSE,ENEMDU,7,2007-2022,.4850599,.4575255,2017
ECU,2010,INC,N,FALSE,ENEMDU,7,2007-2022,.4880444,.4682366,2017
ECU,2011,INC,N,FALSE,ENEMDU,7,2007-2022,.4587748,.3873311,2017
ECU,2012,INC,N,FALSE,ENEMDU,7,2007-2022,.4611233,.4046138,2017
ECU,2013,INC,N,FALSE,ENEMDU,7,2007-2022,.468649,.4183429,2017
ECU,2014,INC,N,FALSE,ENEMDU,7,2007-2022,.4499505,.3845746,2017
ECU,2015,INC,N,FALSE,ENEMDU,7,2007-2022,.459543,.4060089,2017
ECU,2016,INC,N,FALSE,ENEMDU,7,2007-2022,.4502007,.3838001,2017
ECU,2017,INC,N,FALSE,ENEMDU,7,2007-2022,.4467303,.3724632,2017
ECU,2018,INC,N,FALSE,ENEMDU,7,2007-2022,.454403,.3835409,2017
ECU,2019,INC,N,FALSE,ENEMDU,7,2007-2022,.4571153,.3906707,2017
ECU,2020,INC,N,FALSE,ENEMDU,7,2007-2022,.4731127,.4265316,2017
ECU,2021,INC,N,FALSE,ENEMDU,7,2007-2022,.4580044,.3856225,2017
ECU,2022,INC,N,FALSE,ENEMDU,7,2007-2022,.4546631,.3946463,2017
EGY,1990,CONS,N,FALSE,HIECS,0,1990-1995,.3200394,,2017
EGY,1995,CONS,N,FALSE,HIECS,0,1990-1995,.3012696,,2017
EGY,1999,CONS,N,FALSE,HIECS,1,1999,.327615,,2017
EGY,2004,CONS,N,FALSE,HIECS,2,2004-2008,.3184755,.2019039,2017
EGY,2008,CONS,N,FALSE,HIECS,2,2004-2008,.3110244,.199236,2017
EGY,2010,CONS,N,FALSE,HIECS,3,2010-2017,.3019146,.1799411,2017
EGY,2012,CONS,N,FALSE,HIECS,3,2010-2017,.282922,.1534854,2017
EGY,2015,CONS,N,FALSE,HIECS,3,2010-2017,.3182336,.2226352,2017
EGY,2017,CONS,N,FALSE,HIECS,3,2010-2017,.3153395,.1972976,2017
EGY,2019,CONS,N,FALSE,HIECS,4,2019,.3189356,.2156289,2017
ESP,1980,INC,N,FALSE,HBS-LIS,0,1980-1990,.3448355,.2116699,2017
ESP,1985,INC,N,FALSE,HBS-LIS,0,1980-1990,.3443168,.2134498,2017
ESP,1990,INC,N,FALSE,HBS-LIS,0,1980-1990,.3202374,.1834816,2017
ESP,1993,INC,N,FALSE,ECHP-LIS,1,1993-2000,.356609,.2213406,2017
ESP,1994,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3510549,.2114401,2017
ESP,1995,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3572753,.2250498,2017
ESP,1996,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3646755,.2296231,2017
ESP,1997,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3532627,.2155975,2017
ESP,1998,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3458246,.2060626,2017
ESP,1999,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3379376,.2000311,2017
ESP,2000,INC,N,FALSE,ECHP-LIS,1,1993-2000,.3412985,.2062416,2017
ESP,2003,INC,N,FALSE,EU-SILC,2,2003-2021,.3180467,.1761089,2017
ESP,2004,INC,N,FALSE,EU-SILC,2,2003-2021,.3330529,.193967,2017
ESP,2005,INC,N,FALSE,EU-SILC,2,2003-2021,.3243564,.1833559,2017
ESP,2006,INC,N,FALSE,EU-SILC,2,2003-2021,.3354523,.1973023,2017
ESP,2007,INC,N,FALSE,EU-SILC,2,2003-2021,.3413883,.2063685,2017
ESP,2008,INC,N,FALSE,EU-SILC,2,2003-2021,.3422157,.2120886,2017
ESP,2009,INC,N,FALSE,EU-SILC,2,2003-2021,.3492613,.2193392,2017
ESP,2010,INC,N,FALSE,EU-SILC,2,2003-2021,.3524684,.2243585,2017
ESP,2011,INC,N,FALSE,EU-SILC,2,2003-2021,.356986,.225203,2017
ESP,2012,INC,N,FALSE,EU-SILC,2,2003-2021,.3540633,.223182,2017
ESP,2013,INC,N,FALSE,EU-SILC,2,2003-2021,.3618517,.2286979,2017
ESP,2014,INC,N,FALSE,EU-SILC,2,2003-2021,.3605441,.2293598,2017
ESP,2015,INC,N,FALSE,EU-SILC,2,2003-2021,.3618142,.2288779,2017
ESP,2016,INC,N,FALSE,EU-SILC,2,2003-2021,.3575989,.2236306,2017
ESP,2017,INC,N,FALSE,EU-SILC,2,2003-2021,.3465455,.2094001,2017
ESP,2018,INC,N,FALSE,EU-SILC,2,2003-2021,.3471895,.2096343,2017
ESP,2019,INC,N,FALSE,EU-SILC,2,2003-2021,.3430584,.204186,2017
ESP,2020,INC,N,FALSE,EU-SILC,2,2003-2021,.3486563,.2095201,2017
ESP,2021,INC,N,FALSE,EU-SILC,2,2003-2021,.3388758,.196208,2017
EST,2003,INC,N,FALSE,EU-SILC,3,2003-2021,.3720382,.2548563,2017
EST,2004,INC,N,FALSE,EU-SILC,3,2003-2021,.3356478,.2037581,2017
EST,2005,INC,N,FALSE,EU-SILC,3,2003-2021,.3344894,.2026037,2017
EST,2006,INC,N,FALSE,EU-SILC,3,2003-2021,.3367107,.2342413,2017
EST,2007,INC,N,FALSE,EU-SILC,3,2003-2021,.3118016,.1686682,2017
EST,2008,INC,N,FALSE,EU-SILC,3,2003-2021,.3191708,.1777654,2017
EST,2009,INC,N,FALSE,EU-SILC,3,2003-2021,.3144361,.1719281,2017
EST,2010,INC,N,FALSE,EU-SILC,3,2003-2021,.320012,.1799943,2017
EST,2011,INC,N,FALSE,EU-SILC,3,2003-2021,.3249163,.1875477,2017
EST,2012,INC,N,FALSE,EU-SILC,3,2003-2021,.3291576,.1914212,2017
EST,2013,INC,N,FALSE,EU-SILC,3,2003-2021,.3507979,.2154311,2017
EST,2014,INC,N,FALSE,EU-SILC,3,2003-2021,.3459156,.2094586,2017
EST,2015,INC,N,FALSE,EU-SILC,3,2003-2021,.3267033,.1802567,2017
EST,2016,INC,N,FALSE,EU-SILC,3,2003-2021,.3119683,.1647397,2017
EST,2017,INC,N,FALSE,EU-SILC,3,2003-2021,.3035503,.1518426,2017
EST,2018,INC,N,FALSE,EU-SILC,3,2003-2021,.3032145,.1519776,2017
EST,2019,INC,N,FALSE,EU-SILC,3,2003-2021,.3076754,.1579582,2017
EST,2020,INC,N,FALSE,EU-SILC,3,2003-2021,.3073787,.1598834,2017
EST,2021,INC,N,FALSE,EU-SILC,3,2003-2021,.3183493,.1695052,2017
ETH,1981,CONS,R,FALSE,HICES,0,1981,.3242496,,2017
ETH,1995,CONS,N,FALSE,HICES,1,1995-2015,.4456451,.562397,2017
ETH,1999,CONS,N,FALSE,HICES,1,1995-2015,.299758,.1802814,2017
ETH,2004,CONS,N,FALSE,HICES,1,1995-2015,.2980685,.2006574,2017
ETH,2010,CONS,N,FALSE,HICES,1,1995-2015,.331706,.2305868,2017
ETH,2015,CONS,N,FALSE,HICES,1,1995-2015,.3499312,.2327822,2017
FIN,1987,INC,N,FALSE,IDS-LIS,0,1987-2000,.221714,.0835318,2017
FIN,1991,INC,N,FALSE,IDS-LIS,0,1987-2000,.2287976,.0881401,2017
FIN,1995,INC,N,FALSE,IDS-LIS,0,1987-2000,.2345914,.0983873,2017
FIN,2000,INC,N,FALSE,IDS-LIS,0,1987-2000,.2715663,.1415214,2017
FIN,2003,INC,N,FALSE,EU-SILC,1,2003-2021,.276866,.1607807,2017
FIN,2004,INC,N,FALSE,EU-SILC,1,2003-2021,.2789777,.1750724,2017
FIN,2005,INC,N,FALSE,EU-SILC,1,2003-2021,.2761959,.1522237,2017
FIN,2006,INC,N,FALSE,EU-SILC,1,2003-2021,.2799908,.1522534,2017
FIN,2007,INC,N,FALSE,EU-SILC,1,2003-2021,.2828557,.1551142,2017
FIN,2008,INC,N,FALSE,EU-SILC,1,2003-2021,.2783821,.1487124,2017
FIN,2009,INC,N,FALSE,EU-SILC,1,2003-2021,.2745545,.1410627,2017
FIN,2010,INC,N,FALSE,EU-SILC,1,2003-2021,.2771409,.1452302,2017
FIN,2011,INC,N,FALSE,EU-SILC,1,2003-2021,.2764282,.1449759,2017
FIN,2012,INC,N,FALSE,EU-SILC,1,2003-2021,.2709663,.1359564,2017
FIN,2013,INC,N,FALSE,EU-SILC,1,2003-2021,.2719396,.136341,2017
FIN,2014,INC,N,FALSE,EU-SILC,1,2003-2021,.2677698,.1274285,2017
FIN,2015,INC,N,FALSE,EU-SILC,1,2003-2021,.2710204,.1317136,2017
FIN,2016,INC,N,FALSE,EU-SILC,1,2003-2021,.2707849,.1338884,2017
FIN,2017,INC,N,FALSE,EU-SILC,1,2003-2021,.2738309,.1381245,2017
FIN,2018,INC,N,FALSE,EU-SILC,1,2003-2021,.2732977,.1396033,2017
FIN,2019,INC,N,FALSE,EU-SILC,1,2003-2021,.2773733,.1436621,2017
FIN,2020,INC,N,FALSE,EU-SILC,1,2003-2021,.2709117,.1398088,2017
FIN,2021,INC,N,FALSE,EU-SILC,1,2003-2021,.2770857,.1476235,2017
FJI,2002,CONS,N,FALSE,HIES,0,2002-2013,.3810205,.2618163,2017
FJI,2008,CONS,N,FALSE,HIES,0,2002-2013,.4037559,.3637998,2017
FJI,2013,CONS,N,FALSE,HIES,0,2002-2013,.366966,.2639426,2017
FJI,2019,CONS,N,FALSE,HIES,1,2019,.3070687,.1608762,2017
